path,species,health,is_aug,species_idx,health_idx,split
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(56)_aug1_163032.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(57)_aug1_914812.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower460.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose482.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease35_aug4_788387.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(78).png,rose,diseased,False,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(9)_aug2_822733.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease19_aug1_328838.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(40)_aug2_677568.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily16.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(69)_aug0_562275.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(127)_aug2_071262.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily455.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(147)_aug1_098907.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily392.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily337.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease12_aug7_056802.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower513.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(116)_aug0_767460.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(112)_aug0_795667.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily106.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(142)_aug1_131869.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily356.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(140)_aug0_690993.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease29_aug1_459381.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily580.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease15_aug15_477110.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower633.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(102).png,sunflower,diseased,False,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(3)_aug0_160263.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(39)_aug1_876638.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily112.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower180.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(4)_aug0_619176.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease31_aug11_171339.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(52)_aug1_565579.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily542.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily397.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(64)_aug0_576510.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease24_aug3_577057.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower163.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(131)_aug0_397382.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(144)_aug1_291476.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(108)_aug1_709570.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease35_aug15_530458.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower227.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(85)_aug2_283060.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(122)_aug0_403457.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily254.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose466.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(112).png,rose,diseased,False,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease7_aug13_571858.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(86)_aug2_578856.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease5_aug5_694022.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose552.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(77)_aug0_666563.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose287.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(115)_aug2_713536.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower383.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose572.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower196.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily204.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower146.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily494.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(17)_aug0_376417.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower119.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(117)_aug0_326858.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease20_aug2_101414.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower601.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose340.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose429.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(53)_aug1_352944.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/sunflower_(3)_aug2_799550.jpg,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily538.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose409.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily697.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(148)_aug1_072933.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower354.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose50.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily11.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(14)_aug2_918938.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(33)_aug1_256702.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily35.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(133).png,sunflower,diseased,False,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease23_aug10_258175.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily113.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily612.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily366.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower406.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose93.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/diseased/lily_disease26_aug9_714825.jpeg,lily,diseased,True,0,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(120).png,sunflower,diseased,False,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower83.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(146)_aug2_194851.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower505.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(113)_aug2_279946.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(87)_aug2_903565.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose567.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily517.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(99)_aug1_098246.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(11)_aug1_510311.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose380.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower140.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose644.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily423.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily317.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(91)_aug1_072933.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily262.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily492.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose526.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(47)_aug1_672097.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose275.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily92.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose615.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/Lily/healthy/lily310.jpeg,lily,healthy,False,0,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/healthy/rose318.jpg,rose,healthy,False,1,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(135)_aug1_475763.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(77)_aug1_240062.png,sunflower,diseased,True,2,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/healthy/sunflower344.jpg,sunflower,healthy,False,2,0,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/rose/diseased/powdery_mildew_(126)_aug1_199448.png,rose,diseased,True,1,1,train
/Users/sakshisingh/Sakshi/Projects/Flower Recognition & Disease Detection/data/sunflower/diseased/aster_yellow_(148).png,sunflower,diseased,False,2,1,train
